k,kind,model,cv_score,cv_score_std,features,best_params,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,precision,precision_std
4,top,LogRegl2,225.0,12.24744871391589,"['V255', 'V191', 'V176', 'V380']",{'clf__C': np.float64(0.014177255479383569)},0.5626666666666665,0.0135728487143348,0.5626301889684181,0.0136336763533593,0.5612665024851861,0.0118268338307813
3,rand_1,LogRegl1,225.0,25.495097567963924,"[np.str_('V160'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5579999999999999,0.0085244745683629,0.557943947435891,0.0085519870205358,0.5574673915639402,0.0084663990791168
5,top+2,RandomForest,220.0,44.15880433163923,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 11, 'clf__min_samples_leaf': 10, 'clf__n_estimators': 381}",0.612,0.0172046505340852,0.6117686798643076,0.017197044644181,0.621862701920645,0.0168111704373973
3,rand_1,LogRegl2,220.0,30.822070014844883,"[np.str_('V160'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.559,0.0084852813742385,0.55894263008148,0.008507440309858,0.5585777781350639,0.008599596163201
4,rand_1,ExtraTrees,215.0,90.27735042633894,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.5876666666666667,0.0149740516301441,0.5871414033401137,0.0148996755934249,0.6106896851610935,0.0195319724535402
5,top+2,ExtraTrees,200.0,104.1633332799983,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.6163333333333333,0.0092855921847894,0.61582270911416,0.0092170300606975,0.6465398877845657,0.0092601817579681
5,top+1,LightGBM,200.0,14.142135623730953,"['V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.618,0.0049665548085837,0.6177579753682239,0.0049398381023563,0.6295527533418834,0.0103459979552893
4,top+1,LogRegl1,195.0,53.38539126015655,"['V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(0.03752865635165113)},0.5593333333333333,0.0059066817155564,0.559276708562702,0.005994025857242,0.5586168486680906,0.0033866022754763
4,rand_0,ExtraTrees,195.0,124.29802894656054,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 10, 'clf__n_estimators': 338}",0.5683333333333334,0.017461067804945,0.567855035196079,0.0173939516835763,0.583056277870799,0.0200862412022698
4,top+1,LogRegl2,185.0,18.708286933869708,"['V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(0.041924993150460804)},0.5523333333333333,0.0032998316455372,0.552283856394417,0.0033608525214118,0.5511814365133954,0.001889870576376
5,top+2,SVM_RBF,180.0,39.370039370059054,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__C': np.float64(0.1984825563044797), 'clf__gamma': np.float64(0.1314194139850142)}",0.6173333333333333,0.0140554457615386,0.6170987843066683,0.0139495541164545,0.627816343261761,0.0187946322599537
3,rand_0,LightGBM,175.0,98.2344135219425,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]","{'clf__learning_rate': np.float64(0.010354499341257054), 'clf__max_depth': 3, 'clf__n_estimators': 427, 'clf__num_leaves': 42, 'clf__subsample': np.float64(0.9367764923887465)}",0.5483333333333333,0.0130213499897497,0.5478124686794981,0.0130148990072293,0.5604624534036299,0.0177515372935564
5,top+2,GradientBoosting,175.0,80.31189202104505,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 3, 'clf__n_estimators': 167, 'clf__subsample': np.float64(0.6482976441389584)}",0.612,0.0184028983224563,0.611682037758968,0.018364133149884,0.6272080934031229,0.0192857536698004
5,top+2,XGBoost,170.0,25.495097567963924,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.9781553776273282), 'clf__learning_rate': np.float64(0.024003275755425057), 'clf__max_depth': 3, 'clf__n_estimators': 246, 'clf__subsample': np.float64(0.7911784778845199)}",0.6086666666666667,0.0130213499897497,0.6083279104769479,0.012968763900164,0.6246187920606525,0.013843409526274
5,top+2,LightGBM,165.0,37.416573867739416,"['V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.609,0.0101980390271855,0.6086265551743001,0.0101656307651579,0.6274210765210698,0.0091555132558188
4,rand_0,RandomForest,160.0,116.40446726822816,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.5646666666666667,0.0153260852434301,0.5640735866642668,0.0152300054961022,0.583486341562538,0.0196650116995408
4,rand_0,SVM_RBF,155.0,143.0034964607509,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5726666666666667,0.0244176620957499,0.571729839142319,0.0241679758539791,0.6192838654860765,0.0456728567548259
4,rand_0,LogRegl1,135.0,48.98979485566356,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]",{'clf__C': np.float64(0.017616193202358455)},0.5466666666666666,0.0318468557666564,0.54647798194829,0.0317885784391441,0.5486848163670105,0.0344783789061283
4,rand_0,GradientBoosting,135.0,97.21111047611792,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.5626666666666668,0.0258499946271217,0.5622709859327338,0.0257279188355546,0.5731921428169613,0.032251217982047
4,rand_0,XGBoost,130.0,67.45368781616021,"[np.str_('V191'), np.str_('V224'), np.str_('V377'), np.str_('V221')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5683333333333334,0.0224251842554055,0.5678557482624914,0.0223327233407391,0.5831347806964935,0.0276348848156402
6,top+1,ExtraTrees,115.0,37.416573867739416,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__n_estimators': 432}",0.6286666666666667,0.0074087035902976,0.6282923095101981,0.0073377050155321,0.6507479730501313,0.0081118354819966
4,rand_2,LogRegl1,100.0,43.01162633521314,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]",{'clf__C': np.float64(0.01305676922327696)},0.5293333333333333,0.0197371617907833,0.5288674890661371,0.0194066216289286,0.536494444991571,0.0289826459159616
