k,kind,model,cv_score,features,best_params,accuracy,balanced_accuracy,precision
5,rand_1,ExtraTrees,20.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.5949999999999999,0.594556769089528,0.6144567355286253
6,top+1,GradientBoosting,20.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6286666666666667,0.6284157858242286,0.6418465504201807
5,rand_1,SVM_RBF,20.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5903333333333333,0.5896834230916764,0.6225851373042385
6,top+1,RandomForest,15.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6236666666666667,0.6232182738339324,0.6502576033684361
5,rand_2,ExtraTrees,10.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.5883333333333333,0.5877727530819364,0.6145691256794986
6,rand_0,SVM_RBF,10.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__C': np.float64(0.41924993150460804), 'clf__gamma': np.float64(0.21971482785470117)}",0.6196666666666667,0.6194034149514677,0.6325895311182416
4,rand_1,LogRegl1,10.0,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]",{'clf__C': np.float64(2.197148278547012)},0.5296666666666666,0.5296006536169381,0.5286365272154745
4,rand_1,LogRegl2,5.0,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5293333333333333,0.5292619681174872,0.5283961370835182
6,top+1,XGBoost,5.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6313333333333334,0.6311097159497102,0.642975555858668
6,top,RandomForest,0.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6510000000000001,0.6506354933535551,0.6761708776310046
6,rand_0,LightGBM,-10.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.6206666666666667,0.6204781528692204,0.628917233791108
5,top+1,LogRegl2,-10.0,"['V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.041924993150460804)},0.5516666666666666,0.55161383896723,0.5505318231616707
6,top,LightGBM,-10.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.6343333333333333,0.6341823588827061,0.6412841087402468
6,top+1,LightGBM,-15.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.6269999999999999,0.6268022400807794,0.6359626092104217
5,top+1,LogRegl1,-15.0,"['V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.041924993150460804)},0.5579999999999999,0.557946020605028,0.5572243162147461
6,rand_2,ExtraTrees,-20.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6076666666666667,0.607169064462956,0.6353921092457678
6,top+2,RandomForest,-20.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.614,0.6136027672517952,0.6355038465327704
5,rand_1,GradientBoosting,-25.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.588,0.5877459814764951,0.5960040537475203
6,top+2,ExtraTrees,-25.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6143333333333333,0.613899378462074,0.6378894164035674
5,rand_2,XGBoost,-30.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.8728547157007811), 'clf__learning_rate': np.float64(0.09403758311912297), 'clf__max_depth': 6, 'clf__n_estimators': 593, 'clf__subsample': np.float64(0.9356659497388883)}",0.551,0.5509771026306406,0.5495746067455854
6,rand_0,GradientBoosting,-40.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.6183333333333333,0.6180754203711811,0.6301493644785118
5,rand_1,RandomForest,-40.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.592,0.5915540281113933,0.6115957113818838
5,rand_1,XGBoost,-40.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.5833333333333334,0.5831225678616502,0.588918068929741
6,rand_0,XGBoost,-50.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.622,0.6218014740811612,0.6308046047736654
6,top+2,SVM_RBF,-55.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6123333333333334,0.6117046347579989,0.6521170685823673
5,rand_0,ExtraTrees,-55.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.575,0.5745370950806775,0.5909566523568078
6,rand_0,ExtraTrees,-55.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6056666666666667,0.6052611681547803,0.626260169692809
6,rand_2,SVM_RBF,-55.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6053333333333333,0.6046383286368174,0.6478164310175295
6,rand_1,SVM_RBF,-55.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.602,0.6013082957170236,0.6433688079166431
6,top+2,GradientBoosting,-60.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.612,0.611777973104884,0.6214222626294275
5,rand_2,LightGBM,-60.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5746666666666665,0.5744231162578444,0.5811971454128565
6,rand_2,GradientBoosting,-60.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.613,0.6127412349806133,0.6248322293448713
6,rand_1,ExtraTrees,-65.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6,0.5995062356696059,0.6262194349293652
6,top+2,XGBoost,-70.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6086666666666667,0.608438552646277,0.6179607602729584
6,rand_2,LightGBM,-75.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.5963333333333334,0.5961308297291079,0.6030697173802991
6,rand_0,RandomForest,-75.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.616,0.6156933622975334,0.6313848684887365
5,rand_0,SVM_RBF,-75.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5776666666666667,0.5769539109137086,0.6098992906921438
5,rand_1,LightGBM,-80.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.569,0.56874953070133,0.5743941594213006
6,rand_1,GradientBoosting,-80.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.605,0.6046664387971963,0.6202093825817211
5,top+2,LogRegl2,-85.0,"['V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.5626666666666666,0.5625955742831411,0.5623741886216113
6,rand_1,RandomForest,-85.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.5949999999999999,0.5945487696015592,0.6164232823721365
5,top+2,LogRegl1,-90.0,"['V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(2.197148278547012)},0.5619999999999999,0.5619215433779222,0.5619019967188434
6,rand_1,LightGBM,-90.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5946666666666666,0.594436163095419,0.6033132469071788
7,top,ExtraTrees,-95.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6430000000000001,0.6425853715785262,0.6718946289005613
5,rand_0,RandomForest,-95.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.572,0.5713769888636411,0.5948048077563818
6,rand_2,XGBoost,-100.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.6829964000433091), 'clf__learning_rate': np.float64(0.10365965539088552), 'clf__max_depth': 3, 'clf__n_estimators': 323, 'clf__subsample': np.float64(0.7628354029927442)}",0.5993333333333334,0.599170998136114,0.6045383670923699
6,rand_1,XGBoost,-110.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.5913333333333334,0.5910874624102457,0.5998874136629777
5,rand_2,LogRegl1,-110.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5586666666666665,0.5585654367449772,0.5596854224340202
5,rand_0,GradientBoosting,-110.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.577,0.5766165622891078,0.5895478293816316
6,rand_2,RandomForest,-115.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6066666666666666,0.6062664246355383,0.6279422399960465
7,top,XGBoost,-115.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.6829964000433091), 'clf__learning_rate': np.float64(0.10365965539088552), 'clf__max_depth': 3, 'clf__n_estimators': 323, 'clf__subsample': np.float64(0.7628354029927442)}",0.6363333333333333,0.6361985249595142,0.6426166868558095
5,rand_0,XGBoost,-115.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.5663333333333332,0.566017554058785,0.574675681680706
5,rand_0,LightGBM,-120.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5563333333333333,0.556072762370012,0.5606246095728212
7,rand_1,ExtraTrees,-120.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.631,0.6304710765061602,0.6669712685266376
5,rand_2,LogRegl2,-120.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.559,0.5589567967008028,0.5582897493644358
7,top,GradientBoosting,-125.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6436666666666667,0.6435253621108258,0.6509737062503467
5,rand_1,LogRegl1,-125.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(2.197148278547012)},0.5676666666666667,0.5675928673288343,0.5674265659587046
5,rand_1,LogRegl2,-125.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.6393794237097356)},0.5666666666666665,0.5665941713492186,0.5663522297305269
7,top,SVM_RBF,-130.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6466666666666666,0.6461827482560413,0.6829074545786945
6,top+2,LightGBM,-140.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.6123333333333334,0.6121019378068618,0.6219913557681355
7,top+1,ExtraTrees,-145.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6333333333333333,0.6328517881311269,0.6654060391433495
6,top,LogRegl1,-170.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.041924993150460804)},0.5666666666666667,0.5666062255973658,0.5660446564612794
6,top,LogRegl2,-175.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.041924993150460804)},0.5569999999999999,0.5569560248058166,0.5557822052975102
7,top,LightGBM,-175.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.641,0.6408232585149952,0.6504921472383138
7,rand_1,SVM_RBF,-185.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.63,0.6294483131523884,0.6677474196254073
7,top+2,ExtraTrees,-190.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.6186666666666667,0.6181834868492424,0.6482754360720541
7,top+1,XGBoost,-190.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6309999999999999,0.6307597162565944,0.6433658797841223
7,top+1,GradientBoosting,-195.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.622,0.6217789260180083,0.6321707970601212
7,top+1,SVM_RBF,-195.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.633,0.6323843854371226,0.6774332445520962
5,rand_0,LogRegl2,-195.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5533333333333333,0.5532499319737907,0.5532172226780286
5,rand_0,LogRegl1,-195.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5526666666666668,0.5525885880589547,0.5523810427492792
7,rand_1,GradientBoosting,-200.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.632,0.6317843802371979,0.6433027797742242
7,top+1,LightGBM,-205.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.6186666666666666,0.6184601529957227,0.627570233651147
6,rand_0,LogRegl2,-210.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5733333333333334,0.5733177399309121,0.5715690685280954
7,top+2,GradientBoosting,-220.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.6156666666666667,0.6154153907445061,0.6269922281111184
7,top,RandomForest,-225.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6309999999999999,0.6305637517625536,0.658458568562857
6,rand_0,LogRegl1,-230.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]",{'clf__C': np.float64(0.6393794237097356)},0.5753333333333333,0.5753071184281147,0.5739820495918058
7,rand_1,XGBoost,-230.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6376666666666667,0.6374171426949345,0.6511808497590987
7,rand_1,RandomForest,-235.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6230000000000001,0.6225155423482998,0.6523233760643833
7,top+1,RandomForest,-235.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6226666666666666,0.6222442249546183,0.6470699631843276
7,top+2,SVM_RBF,-240.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6206666666666667,0.6200634219914537,0.6597225846860484
7,top+2,RandomForest,-250.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.616,0.6155967522872019,0.637559003571889
7,rand_1,LightGBM,-270.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.623,0.6227768286070348,0.6329300165582076
7,rand_0,ExtraTrees,-275.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.605,0.6045158613779238,0.6300374920130255
6,top+1,LogRegl1,-275.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.6393794237097356)},0.5583333333333335,0.558258751597526,0.5579342764470487
6,top+1,LogRegl2,-275.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.5573333333333333,0.5572587490113009,0.5569220865043284
6,top+2,LogRegl2,-290.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(2.197148278547012)},0.5576666666666666,0.5575881142821053,0.5573999727395512
7,rand_2,RandomForest,-295.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.5976666666666666,0.5973249353045766,0.6127675310719224
7,top+2,LightGBM,-300.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.6046666666666667,0.6044658027749054,0.6119371165526365
6,top+2,LogRegl1,-300.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(2.197148278547012)},0.5576666666666666,0.5575881142821053,0.5573999727395512
7,rand_2,SVM_RBF,-305.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5966666666666666,0.5960709190671213,0.6277276367190378
7,rand_0,SVM_RBF,-305.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__C': np.float64(1.7438087066223789), 'clf__gamma': np.float64(0.009469755543803379)}",0.6043333333333333,0.6036764525718161,0.6421355766284892
7,top+2,XGBoost,-315.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6126666666666667,0.61248865154242,0.6194989025403257
7,rand_0,GradientBoosting,-325.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6036666666666667,0.6034036983514204,0.6138255584393796
6,rand_1,LogRegl1,-335.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5513333333333333,0.5512677471999908,0.5510510516950867
